LIFE_STAGE,SPECIES_CODE,SOURCE,x,y,PRES,PRES2
SUBADULT,SCA_COER,RVC,521529.5475922952,2735629.6833629175,0,ABSENCE
SUBADULT,SCA_COER,RVC,523894.83001899096,2740926.263227334,0,ABSENCE
SUBADULT,SCA_COER,RVC,523924.0992029995,2740952.8881895663,0,ABSENCE
SUBADULT,SCA_COER,RVC,523955.24329342035,2736978.984394194,0,ABSENCE
SUBADULT,SCA_COER,RVC,523969.4378526619,2736956.8638153686,0,ABSENCE
SUBADULT,SCA_COER,RVC,524214.9864756365,2737628.2898720517,1,PRESENCE
SUBADULT,SCA_COER,RVC,524344.4333098098,2738763.458256574,0,ABSENCE
SUBADULT,SCA_COER,RVC,524352.4669335749,2738794.475695381,0,ABSENCE
SUBADULT,SCA_COER,RVC,524434.8431695043,2738521.127677053,0,ABSENCE
SUBADULT,SCA_COER,RVC,524443.9014797267,2738544.3961489275,0,ABSENCE
SUBADULT,SCA_COER,RVC,524471.7130315751,2738825.6894945414,0,ABSENCE
SUBADULT,SCA_COER,RVC,524489.8683039986,2738850.081369549,0,ABSENCE
SUBADULT,SCA_COER,RVC,524587.4193988465,2737435.1763716564,0,ABSENCE
SUBADULT,SCA_COER,RVC,524613.3803906976,2738756.1834875066,0,ABSENCE
SUBADULT,SCA_COER,RVC,524629.1782049122,2738968.8056971566,0,ABSENCE
SUBADULT,SCA_COER,RVC,524629.5666990239,2738750.676001683,1,PRESENCE
SUBADULT,SCA_COER,RVC,524635.0825232419,2739059.611621522,0,ABSENCE
SUBADULT,SCA_COER,RVC,524635.5973651846,2738770.6174363582,0,ABSENCE
SUBADULT,SCA_COER,RVC,524639.2843839414,2738971.038222873,0,ABSENCE
SUBADULT,SCA_COER,RVC,524646.7601025547,2738747.384850937,0,ABSENCE
SUBADULT,SCA_COER,RVC,524652.3189737785,2739031.9608125207,0,ABSENCE
SUBADULT,SCA_COER,RVC,524736.6564930062,2738795.1575715025,0,ABSENCE
SUBADULT,SCA_COER,RVC,524750.8465174153,2738775.25226567,0,ABSENCE
SUBADULT,SCA_COER,RVC,524810.7809877355,2739180.617246035,0,ABSENCE
SUBADULT,SCA_COER,RVC,524812.8447088619,2739157.3684596177,0,ABSENCE
SUBADULT,SCA_COER,RVC,524830.1987086615,2739064.3896591114,0,ABSENCE
SUBADULT,SCA_COER,RVC,524849.4078155935,2739064.4241662053,0,ABSENCE
SUBADULT,SCA_COER,RVC,524918.4215737737,2738917.282614358,0,ABSENCE
SUBADULT,SCA_COER,RVC,524937.6029310945,2738932.8188485103,0,ABSENCE
SUBADULT,SCA_COER,RVC,524941.5870785299,2738966.043870723,0,ABSENCE
SUBADULT,SCA_COER,RVC,524953.4135134923,2739135.4761965694,0,ABSENCE
SUBADULT,SCA_COER,RVC,524954.380551064,2739159.8376947963,0,ABSENCE
SUBADULT,SCA_COER,RVC,524959.8152893514,2738949.4678418203,0,ABSENCE
SUBADULT,SCA_COER,RVC,525013.8071277034,2739282.851115574,0,ABSENCE
SUBADULT,SCA_COER,RVC,525036.0509076006,2739281.7841138234,0,ABSENCE
SUBADULT,SCA_COER,RVC,525036.0754351991,2738151.2706852355,1,PRESENCE
SUBADULT,SCA_COER,RVC,525050.2545121609,2738138.009232367,1,PRESENCE
SUBADULT,SCA_COER,RVC,525130.2400008073,2739190.052260882,0,ABSENCE
SUBADULT,SCA_COER,RVC,525140.4345225054,2739143.565802512,0,ABSENCE
SUBADULT,SCA_COER,RVC,525155.5511765978,2739170.1675760862,0,ABSENCE
SUBADULT,SCA_COER,RVC,525276.6887740358,2739270.042061021,0,ABSENCE
SUBADULT,SCA_COER,RVC,525287.7792967514,2739286.671269814,0,ABSENCE
SUBADULT,SCA_COER,RVC,525289.8417817194,2739264.529803159,0,ABSENCE
SUBADULT,SCA_COER,RVC,525296.0150936291,2739205.8562153005,0,ABSENCE
SUBADULT,SCA_COER,RVC,525307.1117255633,2739219.163663519,0,ABSENCE
SUBADULT,SCA_COER,RVC,525328.0383557172,2739385.2912841486,0,ABSENCE
SUBADULT,SCA_COER,RVC,525334.1488866366,2739360.9427130595,0,ABSENCE
SUBADULT,SCA_COER,RVC,525627.0169918006,2738987.2278675837,0,ABSENCE
SUBADULT,SCA_COER,RVC,525651.6760316929,2739319.4522167426,0,ABSENCE
SUBADULT,SCA_COER,RVC,526155.9901791877,2742613.403024613,0,ABSENCE
SUBADULT,SCA_COER,RVC,526441.2333272502,2740390.556372232,0,ABSENCE
SUBADULT,SCA_COER,RVC,526454.4281408603,2740362.900013117,0,ABSENCE
SUBADULT,SCA_COER,RVC,526563.0333110996,2739083.1115631103,0,ABSENCE
SUBADULT,SCA_COER,RVC,526586.2949504197,2739078.727217739,0,ABSENCE
SUBADULT,SCA_COER,RVC,526673.4257644758,2739507.4058630033,0,ABSENCE
SUBADULT,SCA_COER,RVC,526725.8822254507,2739043.5638950057,1,PRESENCE
SUBADULT,SCA_COER,RVC,526736.146451134,2738963.8608134417,0,ABSENCE
SUBADULT,SCA_COER,RVC,526764.444133468,2738969.451868643,1,PRESENCE
SUBADULT,SCA_COER,RVC,527434.9646840384,2746998.464582506,0,ABSENCE
SUBADULT,SCA_COER,RVC,527443.0260477819,2747009.553373424,1,PRESENCE
SUBADULT,SCA_COER,RVC,529146.737497833,2740729.28492824,0,ABSENCE
SUBADULT,SCA_COER,RVC,530357.7468032495,2742127.051955248,0,ABSENCE
SUBADULT,SCA_COER,RVC,530398.134348443,2742147.071663806,0,ABSENCE
SUBADULT,SCA_COER,RVC,530551.5334516445,2742255.9227033793,0,ABSENCE
SUBADULT,SCA_COER,RVC,530574.7126584275,2742286.9775873516,0,ABSENCE
SUBADULT,SCA_COER,RVC,531634.6614845074,2743325.7722752397,0,ABSENCE
SUBADULT,SCA_COER,RVC,531648.7731832556,2743342.413724408,0,ABSENCE
SUBADULT,SCA_COER,RVC,531982.6228555425,2744513.5723909973,0,ABSENCE
SUBADULT,SCA_COER,RVC,531990.6127532438,2744554.560102492,0,ABSENCE
SUBADULT,SCA_COER,RVC,532114.4754738674,2743442.036750324,0,ABSENCE
SUBADULT,SCA_COER,RVC,532164.9893565179,2743451.0125655215,0,ABSENCE
SUBADULT,SCA_COER,RVC,532269.238993041,2743819.978281851,0,ABSENCE
SUBADULT,SCA_COER,RVC,532279.3119536096,2743834.3964098254,1,PRESENCE
SUBADULT,SCA_COER,RVC,532724.9088817731,2743879.736869855,1,PRESENCE
SUBADULT,SCA_COER,RVC,532860.8399831452,2744941.937659111,0,ABSENCE
SUBADULT,SCA_COER,RVC,532873.9511508129,2744953.041667653,0,ABSENCE
SUBADULT,SCA_COER,RVC,532973.5627464863,2743867.041448574,0,ABSENCE
SUBADULT,SCA_COER,RVC,532980.6664753564,2743854.878393281,0,ABSENCE
SUBADULT,SCA_COER,RVC,533042.6142361712,2744152.8837560564,0,ABSENCE
SUBADULT,SCA_COER,RVC,533065.8483241294,2744157.36851679,0,ABSENCE
SUBADULT,SCA_COER,RVC,533187.8731115643,2744686.939621488,0,ABSENCE
SUBADULT,SCA_COER,RVC,533365.6560670885,2743885.7002828303,0,ABSENCE
SUBADULT,SCA_COER,RVC,533877.8638954931,2744378.5791171347,0,ABSENCE
SUBADULT,SCA_COER,RVC,533905.1071904668,2744396.362472722,0,ABSENCE
SUBADULT,SCA_COER,RVC,533925.5319932058,2744310.0450580614,1,PRESENCE
SUBADULT,SCA_COER,RVC,533962.9782762692,2745109.591693982,0,ABSENCE
SUBADULT,SCA_COER,RVC,534012.4688965925,2745120.786427246,0,ABSENCE
SUBADULT,SCA_COER,RVC,534340.5896063368,2745247.829227478,0,ABSENCE
SUBADULT,SCA_COER,RVC,534360.7759808939,2745257.845012943,0,ABSENCE
SUBADULT,SCA_COER,RVC,534741.7847959263,2745247.726690921,1,PRESENCE
SUBADULT,SCA_COER,RVC,534950.4292550749,2745461.9588109627,1,PRESENCE
SUBADULT,SCA_COER,RVC,534979.6676537741,2745488.6076576035,1,PRESENCE
SUBADULT,SCA_COER,RVC,537258.6017397788,2746931.8304160438,0,ABSENCE
SUBADULT,SCA_COER,RVC,537288.9388832839,2746923.054182118,0,ABSENCE
SUBADULT,SCA_COER,RVC,537691.572130551,2747857.5912452843,0,ABSENCE
SUBADULT,SCA_COER,RVC,537732.9033645571,2747892.030257879,0,ABSENCE
SUBADULT,SCA_COER,RVC,537892.8955447188,2747396.4050955493,0,ABSENCE
SUBADULT,SCA_COER,RVC,538023.1348916559,2748166.328082617,0,ABSENCE
SUBADULT,SCA_COER,RVC,538044.9287638452,2747591.706389471,1,PRESENCE
SUBADULT,SCA_COER,RVC,538055.4783097558,2748161.9882443286,0,ABSENCE
SUBADULT,SCA_COER,RVC,538072.3531313827,2747539.7396746334,0,ABSENCE
SUBADULT,SCA_COER,RVC,538090.4973971193,2747555.2918294976,1,PRESENCE
SUBADULT,SCA_COER,RVC,538095.4329746473,2748328.191784397,0,ABSENCE
SUBADULT,SCA_COER,RVC,538116.8124544476,2748269.5646910467,0,ABSENCE
SUBADULT,SCA_COER,RVC,538118.7210484704,2747579.730181306,0,ABSENCE
SUBADULT,SCA_COER,RVC,538129.8660074442,2747568.688152137,0,ABSENCE
SUBADULT,SCA_COER,RVC,538131.9848491836,2747533.260847602,1,PRESENCE
SUBADULT,SCA_COER,RVC,538142.1868887733,2747497.855916876,0,ABSENCE
SUBADULT,SCA_COER,RVC,538146.8866012306,2748354.9090816006,0,ABSENCE
SUBADULT,SCA_COER,RVC,538168.4922330487,2747850.045929855,0,ABSENCE
SUBADULT,SCA_COER,RVC,538173.6974090443,2753621.2601384544,0,ABSENCE
SUBADULT,SCA_COER,RVC,538189.213257168,2748393.781432527,0,ABSENCE
SUBADULT,SCA_COER,RVC,538196.3739428924,2747633.0949798655,1,PRESENCE
SUBADULT,SCA_COER,RVC,538217.0544185278,2748191.225018163,0,ABSENCE
SUBADULT,SCA_COER,RVC,538225.6282621786,2748378.3804116426,0,ABSENCE
SUBADULT,SCA_COER,RVC,538235.1030884463,2747876.805514663,0,ABSENCE
SUBADULT,SCA_COER,RVC,538257.3200700524,2747516.998961752,0,ABSENCE
SUBADULT,SCA_COER,RVC,538277.5768317768,2748226.826257781,0,ABSENCE
SUBADULT,SCA_COER,RVC,538277.577229828,2747499.338632672,0,ABSENCE
SUBADULT,SCA_COER,RVC,538298.307666524,2748401.8353398754,0,ABSENCE
SUBADULT,SCA_COER,RVC,538315.5295764655,2754188.5899584377,0,ABSENCE
SUBADULT,SCA_COER,RVC,538315.9545525537,2748232.469389167,0,ABSENCE
SUBADULT,SCA_COER,RVC,538412.1627101267,2748151.9053230565,0,ABSENCE
SUBADULT,SCA_COER,RVC,538459.2156007898,2753728.3564133365,0,ABSENCE
SUBADULT,SCA_COER,RVC,538464.2687233983,2747944.987933539,0,ABSENCE
SUBADULT,SCA_COER,RVC,538464.6422136659,2748173.090222463,0,ABSENCE
SUBADULT,SCA_COER,RVC,538474.7136377618,2754325.232132784,0,ABSENCE
SUBADULT,SCA_COER,RVC,538478.324164003,2747977.138519481,1,PRESENCE
SUBADULT,SCA_COER,RVC,538525.0688189082,2754375.201547082,1,PRESENCE
SUBADULT,SCA_COER,RVC,538529.1540687882,2753998.7323912377,0,ABSENCE
SUBADULT,SCA_COER,RVC,538531.2385543673,2748204.2803942272,0,ABSENCE
SUBADULT,SCA_COER,RVC,538532.4502186598,2748132.310074074,0,ABSENCE
SUBADULT,SCA_COER,RVC,538547.1841164344,2748282.942449247,0,ABSENCE
SUBADULT,SCA_COER,RVC,538551.522966336,2748176.65494895,0,ABSENCE
SUBADULT,SCA_COER,RVC,538556.3949599516,2748240.8912835587,0,ABSENCE
SUBADULT,SCA_COER,RVC,538560.0551589167,2748016.1221017693,0,ABSENCE
SUBADULT,SCA_COER,RVC,538562.5374140883,2753978.894703581,0,ABSENCE
SUBADULT,SCA_COER,RVC,538570.9552192066,2748092.5554683115,0,ABSENCE
SUBADULT,SCA_COER,RVC,538577.0855661846,2748068.212302557,0,ABSENCE
SUBADULT,SCA_COER,RVC,538596.5940079268,2754438.518161365,0,ABSENCE
SUBADULT,SCA_COER,RVC,538597.1655153956,2748113.667346393,0,ABSENCE
SUBADULT,SCA_COER,RVC,538599.0399245041,2754286.8254475575,0,ABSENCE
SUBADULT,SCA_COER,RVC,538605.6695728323,2753724.3378223316,0,ABSENCE
SUBADULT,SCA_COER,RVC,538619.9598991687,2754029.991558606,0,ABSENCE
SUBADULT,SCA_COER,RVC,538623.904600577,2754423.0927558867,0,ABSENCE
SUBADULT,SCA_COER,RVC,538628.0932930488,2748614.248308853,0,ABSENCE
SUBADULT,SCA_COER,RVC,538635.4067959436,2748168.0316508175,0,ABSENCE
SUBADULT,SCA_COER,RVC,538640.269084859,2748235.589857551,1,PRESENCE
SUBADULT,SCA_COER,RVC,538645.2469371862,2748622.0474484055,0,ABSENCE
SUBADULT,SCA_COER,RVC,538648.1992267787,2753684.594713373,0,ABSENCE
SUBADULT,SCA_COER,RVC,538652.0669910681,2748351.888212512,0,ABSENCE
SUBADULT,SCA_COER,RVC,538657.6764648635,2754264.8443610384,0,ABSENCE
SUBADULT,SCA_COER,RVC,538668.2914325411,2748330.8952715467,0,ABSENCE
SUBADULT,SCA_COER,RVC,538670.439555449,2748285.5024856734,0,ABSENCE
SUBADULT,SCA_COER,RVC,538675.5378946078,2748268.907476584,0,ABSENCE
SUBADULT,SCA_COER,RVC,538675.6986792134,2753961.495969992,0,ABSENCE
SUBADULT,SCA_COER,RVC,538679.5701517294,2754380.0647854814,0,ABSENCE
SUBADULT,SCA_COER,RVC,538688.2977533113,2754149.7717424347,0,ABSENCE
SUBADULT,SCA_COER,RVC,538690.6948398232,2753657.031887584,0,ABSENCE
SUBADULT,SCA_COER,RVC,538697.7887815105,2754365.7212302107,0,ABSENCE
SUBADULT,SCA_COER,RVC,538738.4545534466,2748530.4043313633,0,ABSENCE
SUBADULT,SCA_COER,RVC,538748.0364971869,2748356.5869924044,0,ABSENCE
SUBADULT,SCA_COER,RVC,538753.5346340871,2748557.0216792235,0,ABSENCE
SUBADULT,SCA_COER,RVC,538753.8014327696,2754199.784644294,0,ABSENCE
SUBADULT,SCA_COER,RVC,538755.4308710869,2754338.201278872,0,ABSENCE
SUBADULT,SCA_COER,RVC,538756.4376449301,2754339.311414902,0,ABSENCE
SUBADULT,SCA_COER,RVC,538774.6532851921,2754326.0752480933,1,PRESENCE
SUBADULT,SCA_COER,RVC,538774.6564098068,2754324.9679604955,0,ABSENCE
SUBADULT,SCA_COER,RVC,538776.5293399873,2754377.0161789455,0,ABSENCE
SUBADULT,SCA_COER,RVC,538785.623612184,2753659.514028842,0,ABSENCE
SUBADULT,SCA_COER,RVC,538819.9836994377,2753651.8599630706,0,ABSENCE
SUBADULT,SCA_COER,RVC,538827.6720277794,2748421.0339701246,0,ABSENCE
SUBADULT,SCA_COER,RVC,538930.3061955513,2754281.1162011195,0,ABSENCE
SUBADULT,SCA_COER,RVC,538948.4404803399,2754296.6697422774,0,ABSENCE
SUBADULT,SCA_COER,RVC,539024.8281003352,2754425.332900509,1,PRESENCE
SUBADULT,SCA_COER,RVC,539065.9792597342,2754159.698620291,0,ABSENCE
SUBADULT,SCA_COER,RVC,539235.9069116707,2748755.4848520258,0,ABSENCE
SUBADULT,SCA_COER,RVC,539265.180571716,2748764.426596758,0,ABSENCE
SUBADULT,SCA_COER,RVC,539371.9077358523,2754891.388061871,0,ABSENCE
SUBADULT,SCA_COER,RVC,539372.9239399305,2754889.1763784518,0,ABSENCE
SUBADULT,SCA_COER,RVC,539420.7816216658,2754399.8880508584,0,ABSENCE
SUBADULT,SCA_COER,RVC,539422.838293841,2749100.3858563215,0,ABSENCE
SUBADULT,SCA_COER,RVC,539425.0372345719,2754324.6040439806,0,ABSENCE
SUBADULT,SCA_COER,RVC,539431.8773866533,2749824.57987636,0,ABSENCE
SUBADULT,SCA_COER,RVC,539463.111961579,2749853.45895241,0,ABSENCE
SUBADULT,SCA_COER,RVC,539503.5687603182,2749132.728633224,0,ABSENCE
SUBADULT,SCA_COER,RVC,540120.9216032624,2750496.482808206,0,ABSENCE
SUBADULT,SCA_COER,RVC,540863.1241497194,2750252.8472749637,0,ABSENCE
SUBADULT,SCA_COER,RVC,540869.0867084148,2750286.0837900518,0,ABSENCE
SUBADULT,SCA_COER,RVC,541169.6152875795,2750457.502758322,0,ABSENCE
SUBADULT,SCA_COER,RVC,541265.3327254702,2752225.0333640515,0,ABSENCE
SUBADULT,SCA_COER,RVC,541666.1645048088,2750945.099761681,0,ABSENCE
SUBADULT,SCA_COER,RVC,541687.3172538099,2750965.095153636,0,ABSENCE
SUBADULT,SCA_COER,RVC,541739.1652348711,2750190.1455999585,0,ABSENCE
SUBADULT,SCA_COER,RVC,541865.9311764132,2752353.0805364633,0,ABSENCE
SUBADULT,SCA_COER,RVC,541897.1741460433,2750385.50960541,0,ABSENCE
SUBADULT,SCA_COER,RVC,541930.4395903854,2750408.864113041,0,ABSENCE
SUBADULT,SCA_COER,RVC,542330.5493473856,2750385.728392004,0,ABSENCE
SUBADULT,SCA_COER,RVC,542333.443685035,2750430.029131427,0,ABSENCE
SUBADULT,SCA_COER,RVC,542969.9709061977,2752014.3304811926,0,ABSENCE
SUBADULT,SCA_COER,RVC,543026.3869267043,2750769.9036395694,0,ABSENCE
SUBADULT,SCA_COER,RVC,543380.7923133028,2754024.26398256,0,ABSENCE
SUBADULT,SCA_COER,RVC,543483.7738330542,2752437.8266015532,0,ABSENCE
SUBADULT,SCA_COER,RVC,543490.9211656395,2752413.4885977227,0,ABSENCE
SUBADULT,SCA_COER,RVC,543518.2683272529,2753984.835749604,0,ABSENCE
SUBADULT,SCA_COER,RVC,543524.0382846404,2751204.4223145675,1,PRESENCE
SUBADULT,SCA_COER,RVC,543553.5842199548,2753994.9133496583,0,ABSENCE
SUBADULT,SCA_COER,RVC,543843.977355675,2753825.312105436,0,ABSENCE
SUBADULT,SCA_COER,RVC,543851.8837545323,2753879.5951636434,0,ABSENCE
SUBADULT,SCA_COER,RVC,544107.4593817827,2754805.0116598927,0,ABSENCE
SUBADULT,SCA_COER,RVC,544139.8036267839,2754796.2571066096,0,ABSENCE
SUBADULT,SCA_COER,RVC,544188.8405432963,2751793.4104538956,0,ABSENCE
SUBADULT,SCA_COER,RVC,544221.3535974121,2752362.6675930205,0,ABSENCE
SUBADULT,SCA_COER,RVC,544252.5332421185,2752403.7380401795,0,ABSENCE
SUBADULT,SCA_COER,RVC,544798.5960211004,2752209.5136287194,0,ABSENCE
SUBADULT,SCA_COER,RVC,544830.87100854,2752224.0137248295,1,PRESENCE
SUBADULT,SCA_COER,RVC,544969.8892117094,2759429.7144264504,0,ABSENCE
SUBADULT,SCA_COER,RVC,544971.257160701,2754389.250682278,0,ABSENCE
SUBADULT,SCA_COER,RVC,544971.4758012035,2758637.9920168696,0,ABSENCE
SUBADULT,SCA_COER,RVC,544977.2900489529,2758712.2009094413,1,PRESENCE
SUBADULT,SCA_COER,RVC,545003.8261899914,2758624.8103904,1,PRESENCE
SUBADULT,SCA_COER,RVC,545019.7651735384,2758690.194039138,1,PRESENCE
SUBADULT,SCA_COER,RVC,545071.7679266842,2759455.5171038485,0,ABSENCE
SUBADULT,SCA_COER,RVC,545180.1512905429,2752286.058373599,0,ABSENCE
SUBADULT,SCA_COER,RVC,545202.1286392489,2752360.3198705604,0,ABSENCE
SUBADULT,SCA_COER,RVC,545229.2245761546,2753334.835958129,0,ABSENCE
SUBADULT,SCA_COER,RVC,545245.4388849011,2753318.279755575,0,ABSENCE
SUBADULT,SCA_COER,RVC,545246.5033739172,2755142.0150752882,0,ABSENCE
SUBADULT,SCA_COER,RVC,545251.5190241069,2752391.4867815506,0,ABSENCE
SUBADULT,SCA_COER,RVC,545255.6576421899,2755122.1137147225,1,PRESENCE
SUBADULT,SCA_COER,RVC,545267.2419622446,2758957.870623596,0,ABSENCE
SUBADULT,SCA_COER,RVC,545271.0944541056,2759319.9743431224,0,ABSENCE
SUBADULT,SCA_COER,RVC,545313.5060019842,2759316.7924903375,0,ABSENCE
SUBADULT,SCA_COER,RVC,545413.7801777169,2757692.698540983,1,PRESENCE
SUBADULT,SCA_COER,RVC,545416.7541750072,2757709.318037352,0,ABSENCE
SUBADULT,SCA_COER,RVC,545449.4758725294,2758194.4284256524,0,ABSENCE
SUBADULT,SCA_COER,RVC,545452.455247921,2757599.81253804,0,ABSENCE
SUBADULT,SCA_COER,RVC,545461.6830508038,2758166.7860988434,0,ABSENCE
SUBADULT,SCA_COER,RVC,545469.2404415335,2754359.8849928346,0,ABSENCE
SUBADULT,SCA_COER,RVC,545472.3916752909,2757677.3903032388,1,PRESENCE
SUBADULT,SCA_COER,RVC,545472.7669039622,2752377.8216551165,0,ABSENCE
SUBADULT,SCA_COER,RVC,545487.855894247,2757581.1055681985,0,ABSENCE
SUBADULT,SCA_COER,RVC,545491.8872149577,2757583.3335523694,0,ABSENCE
SUBADULT,SCA_COER,RVC,545496.7336204799,2757644.251681999,0,ABSENCE
SUBADULT,SCA_COER,RVC,545511.6013323602,2754376.6348227244,0,ABSENCE
SUBADULT,SCA_COER,RVC,545511.6104342365,2757725.1346702366,0,ABSENCE
SUBADULT,SCA_COER,RVC,545513.9883073928,2752435.5377903557,0,ABSENCE
SUBADULT,SCA_COER,RVC,545560.2192051747,2752505.450993859,0,ABSENCE
SUBADULT,SCA_COER,RVC,545572.4099344718,2759786.0438612932,0,ABSENCE
SUBADULT,SCA_COER,RVC,545577.2760932823,2752539.8339253794,0,ABSENCE
SUBADULT,SCA_COER,RVC,545629.0784804375,2759745.261753568,0,ABSENCE
SUBADULT,SCA_COER,RVC,545667.8450929613,2758107.6760122743,0,ABSENCE
SUBADULT,SCA_COER,RVC,545669.9380671727,2758085.53675662,1,PRESENCE
SUBADULT,SCA_COER,RVC,545670.8997768121,2758099.9350026967,0,ABSENCE
SUBADULT,SCA_COER,RVC,545786.0038597597,2757795.80810066,0,ABSENCE
SUBADULT,SCA_COER,RVC,545808.2087697603,2757798.0968354973,0,ABSENCE
SUBADULT,SCA_COER,RVC,545840.7984114217,2758016.3459687633,0,ABSENCE
SUBADULT,SCA_COER,RVC,546140.3177186928,2761118.9360267604,0,ABSENCE
SUBADULT,SCA_COER,RVC,546168.5437746615,2761130.1042611427,0,ABSENCE
SUBADULT,SCA_COER,RVC,546336.3230130922,2755686.014691519,0,ABSENCE
SUBADULT,SCA_COER,RVC,546340.4444373053,2755661.6678023376,0,ABSENCE
SUBADULT,SCA_COER,RVC,546351.7021871036,2753222.3079138277,0,ABSENCE
SUBADULT,SCA_COER,RVC,546382.9931066704,2753227.949982577,0,ABSENCE
SUBADULT,SCA_COER,RVC,546573.8229564637,2755331.371881688,0,ABSENCE
SUBADULT,SCA_COER,RVC,546602.0682062077,2755340.3261566823,0,ABSENCE
SUBADULT,SCA_COER,RVC,546635.4536899868,2762448.286022987,0,ABSENCE
SUBADULT,SCA_COER,RVC,546639.7944601462,2759393.2147942306,0,ABSENCE
SUBADULT,SCA_COER,RVC,546651.1977131313,2753659.5997064505,1,PRESENCE
SUBADULT,SCA_COER,RVC,546688.5096395899,2753676.335999831,1,PRESENCE
SUBADULT,SCA_COER,RVC,546727.7924434636,2753707.4740857985,0,ABSENCE
SUBADULT,SCA_COER,RVC,546735.6528740575,2759703.5892978115,0,ABSENCE
SUBADULT,SCA_COER,RVC,546768.5087779417,2761317.060847687,0,ABSENCE
SUBADULT,SCA_COER,RVC,546779.5667229464,2761330.3864037655,0,ABSENCE
SUBADULT,SCA_COER,RVC,546794.4869675001,2753696.6279246393,0,ABSENCE
SUBADULT,SCA_COER,RVC,546864.6090998965,2759780.43423259,0,ABSENCE
SUBADULT,SCA_COER,RVC,546888.7993572387,2759791.590095615,0,ABSENCE
SUBADULT,SCA_COER,RVC,546995.076668648,2762065.27575183,0,ABSENCE
SUBADULT,SCA_COER,RVC,546996.709600982,2755105.813928317,0,ABSENCE
SUBADULT,SCA_COER,RVC,547009.8111169494,2755113.6099231374,0,ABSENCE
SUBADULT,SCA_COER,RVC,547055.6237921887,2755595.446446634,0,ABSENCE
SUBADULT,SCA_COER,RVC,547166.5684920317,2754458.620368986,0,ABSENCE
SUBADULT,SCA_COER,RVC,547391.8153300628,2754740.651940733,0,ABSENCE
SUBADULT,SCA_COER,RVC,547434.7701961029,2755169.3290086356,0,ABSENCE
SUBADULT,SCA_COER,RVC,547458.4442444737,2754747.525798729,0,ABSENCE
SUBADULT,SCA_COER,RVC,547500.3335564969,2755191.701775222,0,ABSENCE
SUBADULT,SCA_COER,RVC,547659.6631630071,2754675.1399288555,0,ABSENCE
SUBADULT,SCA_COER,RVC,547687.9744458472,2754665.272381875,0,ABSENCE
SUBADULT,SCA_COER,RVC,548078.4216178858,2755063.0503411647,0,ABSENCE
SUBADULT,SCA_COER,RVC,548139.8053926255,2755125.2747333534,0,ABSENCE
SUBADULT,SCA_COER,RVC,548470.9716731019,2754858.4699753155,0,ABSENCE
SUBADULT,SCA_COER,RVC,548493.1653469,2754865.1921656947,0,ABSENCE
SUBADULT,SCA_COER,RVC,549154.5056716164,2755466.5987001965,0,ABSENCE
SUBADULT,SCA_COER,RVC,549180.8602598545,2755439.0102192676,0,ABSENCE
SUBADULT,SCA_COER,RVC,549762.6453580713,2756242.8015469695,1,PRESENCE
SUBADULT,SCA_COER,RVC,549764.8013517021,2756205.160648273,0,ABSENCE
SUBADULT,SCA_COER,RVC,549796.7887543006,2756294.969151806,0,ABSENCE
SUBADULT,SCA_COER,RVC,549841.0375430126,2756344.958900538,1,PRESENCE
SUBADULT,SCA_COER,RVC,549847.4619485714,2756244.216530059,0,ABSENCE
SUBADULT,SCA_COER,RVC,549849.743445987,2756450.1854764717,1,PRESENCE
SUBADULT,SCA_COER,RVC,549861.7847822857,2755080.4810072794,0,ABSENCE
SUBADULT,SCA_COER,RVC,549866.1609320311,2756378.2695902046,1,PRESENCE
SUBADULT,SCA_COER,RVC,549868.4619863752,2756300.765869088,0,ABSENCE
SUBADULT,SCA_COER,RVC,549871.7868459125,2755107.0928466213,0,ABSENCE
SUBADULT,SCA_COER,RVC,549877.2924206913,2756371.666132559,0,ABSENCE
SUBADULT,SCA_COER,RVC,549879.7303115113,2756256.5141879767,0,ABSENCE
SUBADULT,SCA_COER,RVC,549929.4898517228,2756457.1191623867,0,ABSENCE
SUBADULT,SCA_COER,RVC,549947.6291594,2756467.150985383,0,ABSENCE
SUBADULT,SCA_COER,RVC,549995.5730655802,2756611.27656325,0,ABSENCE
SUBADULT,SCA_COER,RVC,550027.0687648952,2756558.2401345163,1,PRESENCE
SUBADULT,SCA_COER,RVC,550058.6792155781,2760070.769296037,0,ABSENCE
SUBADULT,SCA_COER,RVC,550067.777382819,2756194.0816447907,0,ABSENCE
SUBADULT,SCA_COER,RVC,550114.9342476535,2758765.44459045,0,ABSENCE
SUBADULT,SCA_COER,RVC,550158.1027706763,2756346.1135789743,0,ABSENCE
SUBADULT,SCA_COER,RVC,550162.9921347336,2758599.522410239,0,ABSENCE
SUBADULT,SCA_COER,RVC,550166.0878091367,2756371.6110196346,0,ABSENCE
SUBADULT,SCA_COER,RVC,550228.121726718,2756527.9694062136,0,ABSENCE
SUBADULT,SCA_COER,RVC,550234.7976592355,2756911.125353577,0,ABSENCE
SUBADULT,SCA_COER,RVC,550237.9396164658,2756604.4101572568,0,ABSENCE
SUBADULT,SCA_COER,RVC,550280.0689877357,2756680.969234089,0,ABSENCE
SUBADULT,SCA_COER,RVC,550288.0706451483,2758079.5405623196,0,ABSENCE
SUBADULT,SCA_COER,RVC,550294.3029972594,2758031.9487151713,0,ABSENCE
