SOURCE,ID_SURV,ID_SITE,x,y,PRES_COEL,PRES_COER,PRES_GUAC,PRES_HERB,PRES_GRIS,PRES_SCIU,PRES_INVERT
RVC,1187_1_2022,1187_1,590886.9153375477,2835419.043381332,0,0,0,0,1,0,1
RVC,1193_1_2022,1193_1,403734.0792090978,2704710.6307713175,0,0,0,0,1,0,1
RVC,1196_1_2022,1196_1,411201.4579506719,2705966.9219246954,0,0,0,0,1,1,1
RVC,1198_1_2022,1198_1,513535.65159482916,2735557.5560012255,0,0,1,1,1,1,1
RVC,1215_1_2022,1215_1,476239.51432676846,2719594.8856291724,0,0,0,0,1,1,1
RVC,1234_1_2022,1234_1,469762.558421785,2717522.4995776564,0,1,1,1,1,1,1
RVC,1235_1_2022,1235_1,526725.8822254507,2739043.5638950057,0,1,0,1,1,1,1
RVC,1237_1_2022,1237_1,532724.9088817731,2743879.736869855,0,1,1,1,1,1,1
RVC,1248_1_2022,1248_1,423476.96844799136,2706839.0776574244,0,0,0,0,1,0,1
RVC,1280_1_2022,1280_1,524214.9864756365,2737628.2898720517,0,1,0,1,1,1,1
RVC,1295_1_2022,1295_1,575611.3892940824,2782364.4724658737,0,0,0,0,1,0,1
RVC,1334_1_2022,1334_1,520755.7098811842,2735105.878284672,0,0,0,0,1,1,1
RVC,1369_1_2022,1369_1,429037.3191293439,2715352.6148905028,0,0,0,0,1,1,1
RVC,1371_1_2022,1371_1,545487.855894247,2757581.1055681985,0,0,0,0,1,1,1
RVC,1373_1_2022,1373_1,428103.56767243624,2710440.9727088087,0,0,0,0,1,0,1
RVC,1375_1_2022,1375_1,545670.8997768121,2758099.9350026967,1,0,0,1,1,1,1
RVC,1376_1_2022,1376_1,545511.6104342365,2757725.1346702366,0,0,0,0,1,1,1
RVC,1379_1_2022,1379_1,538776.5293399873,2754377.0161789455,0,0,1,1,1,1,1
RVC,1380_1_2022,1380_1,538755.4308710869,2754338.201278872,0,0,1,1,1,1,1
RVC,1383_1_2022,1383_1,579464.5775843859,2790802.859021233,0,0,0,0,1,1,1
RVC,1397_1_2022,1397_1,549796.7887543006,2756294.969151806,0,0,0,0,1,1,1
RVC,1401_1_2022,1401_1,525287.7792967514,2739286.671269814,0,0,0,0,1,1,1
RVC,1403_1_2022,1403_1,503457.84496822447,2730031.7663851664,0,0,0,0,1,1,1
RVC,1405_1_2022,1405_1,488638.7771974272,2723472.285729444,0,1,0,1,1,1,1
RVC,1415_1_2022,1415_1,578917.5253424896,2788917.0396450674,0,1,0,1,1,1,1
RVC,1417_1_2022,1417_1,574723.7818085703,2780832.4547872683,0,0,0,0,1,1,1
RVC,1419_1_2022,1419_1,570689.4055618723,2778755.5610868586,1,1,0,1,1,1,1
RVC,1436_1_2022,1436_1,488624.62176633085,2723490.013011853,0,0,0,0,1,1,1
RVC,1440_1_2022,1440_1,460224.15085735585,2716875.4401215813,0,0,1,1,1,0,1
RVC,1444_1_2022,1444_1,429648.29010130407,2709764.3158819224,0,0,0,0,1,1,1
RVC,1445_1_2022,1445_1,578170.5741705527,2788644.7135570124,0,0,0,0,1,1,1
RVC,1461_1_2022,1461_1,428791.46578403295,2709237.1467984077,0,0,0,0,1,1,1
RVC,1509_1_2022,1509_1,585350.7230125306,2810446.1898134197,0,0,0,0,1,1,1
RVC,1514_1_2022,1514_1,589606.792899821,2833189.787140689,0,0,0,0,1,0,1
RVC,1520_1_2022,1520_1,538619.9598991687,2754029.991558606,0,0,1,1,1,0,1
RVC,1521_1_2022,1521_1,538675.6986792134,2753961.495969992,0,0,0,0,1,1,1
RVC,1523_1_2022,1523_1,561031.8098397558,2770082.46881276,0,0,0,0,1,1,1
RVC,1538_1_2022,1538_1,442614.40169412317,2714495.2013939028,0,1,0,1,1,1,1
RVC,1544_1_2022,1544_1,442509.82979251817,2714434.731346674,0,0,0,0,1,1,1
RVC,1558_1_2022,1558_1,563479.742240164,2772769.0168099483,0,0,0,0,1,1,1
RVC,1582_1_2022,1582_1,508397.89461564523,2731498.7563768676,0,0,0,0,1,1,1
RVC,1666_1_2022,1666_1,586069.375906553,2805185.8765208134,0,0,0,0,1,1,1
RVC,1670_1_2022,1670_1,590867.6250851457,2831627.8803755627,0,0,0,0,1,0,1
RVC,1682_1_2022,1682_1,547166.5684920317,2754458.620368986,0,0,1,1,1,1,1
RVC,1810_1_2022,1810_1,533925.5319932058,2744310.0450580614,0,1,0,1,1,1,1
RVC,1861_1_2022,1861_1,427224.1630490866,2712004.598732446,0,0,0,0,1,1,1
RVC,1893_1_2022,1893_1,426875.66107652057,2708706.6598997354,0,0,0,0,1,0,1
RVC,1973_1_2022,1973_1,587992.393373426,2818978.6716301604,0,0,0,0,1,1,1
RVC,1977_1_2022,1977_1,583710.4788980243,2807655.027392632,0,0,0,0,1,0,1
RVC,1984_1_2022,1984_1,585206.1055801148,2808348.8362867725,0,0,0,0,1,1,1
RVC,1985_1_2022,1985_1,585110.4099595334,2806143.2694587135,1,1,0,1,1,1,1
RVC,8007_1_2022,8007_1,586364.2439663734,2807373.9036223097,0,0,0,0,1,1,1
RVC,8013_1_2022,8013_1,588315.4665436151,2820288.7456655144,0,0,0,0,1,1,1
RVC,8015_1_2022,8015_1,585086.3484099393,2803582.668576166,0,0,0,0,1,0,1
RVC,8017_1_2022,8017_1,589163.7965648288,2817420.4328140183,0,0,0,0,1,0,1
RVC,8027_1_2022,8027_1,584856.509769219,2801407.281094235,0,0,0,0,1,0,1
RVC,8065_1_2022,8065_1,542969.9709061977,2752014.3304811926,0,0,0,0,1,1,1
RVC,8067_1_2022,8067_1,575751.0018307217,2786784.9143534023,0,0,0,0,1,1,1
RVC,9039_1_2022,9039_1,579474.0469405935,2789875.9997373875,0,0,1,1,1,1,1
RVC,9040_1_2022,9040_1,579413.216755332,2789770.437578801,0,0,0,0,1,1,1
RVC,9047_1_2022,9047_1,414675.2154142979,2705526.781231723,0,1,0,1,1,0,1
RVC,9049_1_2022,9049_1,459131.57918782433,2714823.545113727,1,0,1,1,1,1,1
RVC,9052_1_2022,9052_1,414329.66904210753,2705373.862273487,0,1,0,1,1,1,1
RVC,9053_1_2022,9053_1,414625.5525834309,2705527.0835087425,0,0,0,0,1,0,1
RVC,9070_1_2022,9070_1,488826.0677868492,2723528.6029506773,0,0,0,0,1,1,1
RVC,9074_1_2022,9074_1,579872.4178532894,2790480.783214621,0,0,0,0,1,1,1
RVC,9076_1_2022,9076_1,579175.6286781362,2789227.5165261375,0,0,0,0,1,1,1
RVC,9089_1_2022,9089_1,459379.6983246528,2714818.392353316,0,1,0,1,1,1,1
RVC,9093_1_2022,9093_1,458416.84451263695,2714583.167537908,0,0,0,0,1,1,1
RVC,9112_1_2022,9112_1,539024.8281003352,2754425.332900509,0,1,1,1,1,1,1
RVC,9210_1_2022,9210_1,539425.0372345719,2754324.6040439806,0,0,1,1,1,1,1
RVC,9211_1_2022,9211_1,539420.7816216658,2754399.8880508584,0,0,0,0,1,1,1
MVS,M51_3839_2014,M51_3839,566336.5568460298,2820430.7944997116,0,0,0,0,1,0,1
MVS,M54_6045_2022,M54_6045,566305.4585286394,2819405.1566773076,0,0,0,0,1,0,1
MVS,M91_5864_2022,M91_5864,569537.0944071003,2808321.7626625192,0,0,0,0,1,0,1
MVS,M115_4785_2018,M115_4785,560821.6294608931,2796262.0164017007,0,0,0,0,1,0,1
MVS,M35_4264_2016,M35_4264,569048.1235882926,2824979.1312836325,0,0,0,0,1,0,1
MVS,M53_4373_2016,M53_4373,566468.6716364911,2819732.6593723446,0,0,0,0,1,0,1
MVS,M27_5996_2022,M27_5996,569960.7274213475,2828684.247327757,0,0,0,0,1,0,1
MVS,M39_3812_2014,M39_3812,567199.3005471946,2823147.217720659,0,0,0,0,1,0,1
MVS,M32_4261_2016,M32_4261,569340.345435347,2826425.8662351556,0,0,0,0,1,0,1
MVS,M62_6057_2022,M62_6057,566331.062949209,2817077.4626434017,0,0,0,0,1,0,1
MVS,M40_4885_2018,M40_4885,567227.5968125416,2822516.1194026037,0,0,0,0,1,0,1
MVS,M64_4122_2016,M64_4122,566652.4982590352,2815917.364614595,0,0,0,0,1,0,1
MVS,M34_6012_2022,M34_6012,569071.3013015982,2825483.5088440753,0,0,0,0,1,0,1
MVS,M60_4380_2016,M60_4380,566315.8203226661,2817922.356565205,0,0,0,0,1,0,1
MVS,M64_5816_2022,M64_5816,566636.500608754,2815899.566183816,0,0,0,0,1,0,1
MVS,M34_4263_2016,M34_4263,569068.8921828162,2825496.0474507147,0,0,0,0,1,0,1
MVS,M111_6000_2022,M111_6000,562679.5122440734,2797074.478393049,0,0,0,0,1,1,1
MVS,M115_5840_2022,M115_5840,560820.6425854837,2796257.582399098,0,0,0,0,1,0,1
MVS,M61_6056_2022,M61_6056,566301.1554042175,2817432.799599032,0,0,0,0,1,0,1
MVS,M33_4691_2018,M33_4691,569305.5375430407,2826228.928552598,0,0,0,0,1,0,1
MVS,M51_4171_2016,M51_4171,566315.5557309915,2820409.64910076,0,0,0,0,1,0,1
MVS,M81_4876_2018,M81_4876,567618.2619743542,2811212.312452995,0,0,0,0,1,0,1
MVS,M56_4901_2018,M56_4901,566366.4782348912,2818856.172542913,0,0,0,0,1,0,1
MVS,M88_5887_2022,M88_5887,568059.8141803304,2808625.386569832,0,0,0,0,1,0,1
MVS,M53_6044_2022,M53_6044,566480.738022786,2819731.611893048,0,0,0,0,1,0,1
MVS,M83_5882_2022,M83_5882,567774.2217481689,2810600.6930695474,0,0,0,0,1,0,1
MVS,M26_5995_2022,M26_5995,569793.6516088351,2829324.587479544,0,0,0,0,1,0,1
MVS,M49_4368_2016,M49_4368,566678.2145977309,2821047.120215767,0,0,0,0,1,0,1
MVS,M65_4123_2016,M65_4123,566737.7741942897,2815550.1226717997,0,0,0,0,1,0,1
MVS,M66_5818_2022,M66_5818,567070.5641340695,2815148.679867891,0,0,0,0,1,0,1
MVS,M32_3701_2014,M32_3701,569339.6565347351,2826429.554153493,0,0,0,0,1,0,1
MVS,M50_6041_2022,M50_6041,566539.8366313427,2820984.414496119,0,0,0,0,1,0,1
MVS,M43_4703_2018,M43_4703,566851.9665186794,2822074.582047749,0,0,0,0,1,0,1
MVS,M49_3837_2014,M49_3837,566659.2249607712,2821025.984251029,0,0,0,0,1,0,1
MVS,M86_6080_2022,M86_6080,567694.3243187838,2809490.651941482,0,0,0,0,1,0,1
MVS,M65_4725_2018,M65_4725,566734.7966318039,2815542.3558434392,0,0,0,0,1,0,1
MVS,M62_4935_2018,M62_4935,566330.0741299257,2817074.1354565737,0,0,0,0,1,0,1
MVS,L16_5946_2022,L16_5946,582107.407151802,2819061.986889255,0,0,0,0,1,1,1
MVS,M82_3870_2014,M82_3870,567683.8950069586,2810961.2577901757,0,0,0,0,1,0,1
MVS,M29_4861_2018,M29_4861,569966.9312663857,2828076.2878019623,0,0,0,0,1,0,1
MVS,L20_3890_2014,L20_3890,580797.5430542354,2815579.894295432,0,0,0,0,1,0,1
MVS,L12_4278_2016,L12_4278,582169.0645314816,2821297.246768093,0,0,0,0,1,1,1
MVS,M87_4870_2018,M87_4870,567661.4508508076,2809027.5838917526,0,0,0,0,1,1,1
MVS,L11_4923_2018,L11_4923,582590.028074323,2821808.1721884585,0,0,0,0,1,1,1
MVS,L17_3670_2014,L17_3670,581957.9906086834,2818839.5767528364,0,0,0,0,1,0,1
MVS,M118_3707_2014,M118_3707,560329.4837175158,2791478.11895714,0,0,0,0,1,0,1
MVS,M28_4257_2016,M28_4257,570051.0523968224,2828188.5822971254,0,0,0,0,1,0,1
MVS,M27_5855_2022,M27_5855,569950.352119135,2828747.3177651726,0,0,0,0,1,0,1
MVS,M54_4374_2016,M54_4374,566305.3926766019,2819418.4455471756,0,0,0,0,1,0,1
MVS,M50_4370_2016,M50_4370,566544.8835736997,2820980.009868414,0,0,0,0,1,0,1
MVS,L04_4230_2016,L04_4230,579584.5051495901,2811252.445435193,0,0,1,1,1,1,1
MVS,M32_4690_2018,M32_4690,569349.6792583929,2826434.036042943,0,0,0,0,1,0,1
MVS,M35_3808_2014,M35_3808,569045.8346918116,2824968.414125793,0,0,0,0,1,0,1
MVS,L10_5935_2022,L10_5935,580432.7991152513,2814535.578768534,0,0,0,0,1,1,1
MVS,M56_4716_2018,M56_4716,566358.541445849,2818835.0919729713,0,0,0,0,1,0,1
MVS,L11_4277_2016,L11_4277,582581.3686999783,2821799.997193766,0,0,0,0,1,1,1
MVS,M52_4897_2018,M52_4897,566395.1073589026,2820176.375105409,0,0,0,0,1,0,1
MVS,L06_4338_2016,L06_4338,579572.5906570955,2812752.97656586,0,0,1,1,1,1,1
MVS,M56_4166_2016,M56_4166,566378.6058159578,2818842.9434986785,0,0,0,0,1,0,1
MVS,M119_3706_2014,M119_3706,560464.1512832616,2792671.3717205063,0,0,0,0,1,0,1
MVS,M115_5986_2022,M115_5986,560809.5426218832,2796263.0693692737,0,0,0,0,1,0,1
MVS,M56_4376_2016,M56_4376,566369.5815201852,2818838.4690139475,0,0,0,0,1,0,1
MVS,M116_4182_2016,M116_4182,560566.8820452504,2795592.008887624,0,0,0,0,1,0,1
MVS,L16_5922_2022,L16_5922,582080.4650015826,2819029.7049369714,0,0,0,0,1,1,1
MVS,M88_6052_2022,M88_6052,568057.8135779686,2808623.161594013,0,0,0,0,1,0,1
MVS,L02_5966_2022,L02_5966,578939.7689558765,2810403.6530716624,0,0,1,1,1,1,1
MVS,M48_3821_2014,M48_3821,567075.7353919059,2820938.3647074634,0,0,0,0,1,0,1
MVS,M36_4265_2016,M36_4265,568999.5491267795,2824657.720643017,0,0,0,0,1,0,1
MVS,M46_4176_2016,M46_4176,566984.3389871573,2821327.7243538154,0,0,0,0,1,0,1
MVS,M93_4286_2016,M93_4286,570106.7625281556,2806914.969315971,0,0,0,0,1,0,1
MVS,L00_5968_2022,L00_5968,577552.6613708436,2809718.920976489,0,0,1,1,1,1,1
MVS,L00_3734_2014,L00_3734,577552.6613708436,2809718.920976489,0,0,1,1,1,0,1
MVS,M30_4205_2016,M30_4205,569559.9864706271,2827331.058423963,0,0,0,0,1,0,1
MVS,L01_4920_2018,L01_4920,578483.8986503737,2810098.6473581246,0,0,0,0,1,1,1
MVS,M59_3846_2014,M59_3846,566328.4612416439,2818211.458732577,0,0,0,0,1,0,1
MVS,M55_4375_2016,M55_4375,566342.5475534978,2819019.9538972913,0,0,0,0,1,0,1
MVS,L15_5921_2022,L15_5921,582306.6023849279,2819525.0265998994,0,0,1,1,1,1,1
MVS,L04_5929_2022,L04_5929,579579.5618193218,2811238.019227608,0,0,0,0,1,1,1
MVS,L05_4231_2016,L05_4231,579408.3678705664,2811784.087836229,0,0,1,1,1,1,1
MVS,M86_3874_2014,M86_3874,567692.3349506516,2809486.2122274186,0,0,0,0,1,0,1
MVS,L17_4744_2018,L17_4744,581927.1896463052,2818780.6922141644,0,0,1,1,1,1,1
MVS,M54_4714_2018,M54_4714,566294.4079380824,2819403.994488604,0,0,0,0,1,0,1
MVS,M100_5834_2022,M100_5834,565727.3674841487,2800731.2214954165,0,0,0,0,1,0,1
MVS,L10_4911_2018,L10_4911,580425.8337653722,2814523.354913029,0,0,0,0,1,1,1
MVS,M67_6071_2022,M67_6071,567297.5172933294,2815003.636786983,0,0,0,0,1,0,1
MVS,M61_3849_2014,M61_3849,566304.1875918225,2817429.4923212696,0,0,0,0,1,0,1
MVS,L13_4279_2016,L13_4279,581378.3505849014,2820762.669747038,0,0,0,0,1,1,1
MVS,M120_4289_2016,M120_4289,560210.0674073256,2794320.2415115684,0,0,0,0,1,0,1
MVS,M120_3879_2014,M120_3879,560187.1488099061,2794265.877546135,0,0,0,0,1,0,1
MVS,M92_6049_2022,M92_6049,569620.0935585005,2807446.2193700853,0,0,1,1,1,1,1
MVS,M89_4868_2018,M89_4868,568750.3317461347,2808144.957284341,0,0,0,0,1,0,1
MVS,M24_4682_2018,M24_4682,569502.9107841793,2830955.4567648764,0,0,0,0,1,0,1
MVS,M99_5833_2022,M99_5833,566111.1821289395,2801689.898285423,0,0,0,0,1,0,1
MVS,L07_4337_2016,L07_4337,579942.673545088,2813259.0697503835,0,0,1,1,1,1,1
MVS,M83_6077_2022,M83_6077,567775.2051520168,2810605.127729797,0,0,0,0,1,0,1
MVS,L16_3669_2014,L16_3669,582129.2418608225,2819107.52721768,0,0,0,0,1,1,1
MVS,M30_4259_2016,M30_4259,569563.313650003,2827335.1364316028,0,0,0,0,1,0,1
MVS,M35_5868_2022,M35_5868,569047.7409639145,2824988.3580287737,0,0,0,0,1,0,1
MVS,M89_6030_2022,M89_6030,568739.0058330608,2808195.840822033,0,0,0,0,1,0,1
MVS,M53_4898_2018,M53_4898,566475.7236592188,2819729.3721090825,0,0,0,0,1,0,1
MVS,M88_4869_2018,M88_4869,568062.7758234453,2808636.4757904857,0,0,0,0,1,0,1
MVS,M35_3711_2014,M35_3711,569044.8300075631,2824968.4089297582,0,0,0,0,1,0,1
MVS,M55_4715_2018,M55_4715,566327.4267405366,2819028.7384059527,0,0,0,0,1,0,1
MVS,M101_4828_2018,M101_4828,564595.4396416455,2801066.831167083,0,0,1,1,1,0,1
MVS,M108_4801_2018,M108_4801,562780.5843940675,2798288.6535967006,0,0,0,0,1,0,1
MVS,M107_4800_2018,M107_4800,562698.7282845842,2798572.873959906,0,0,0,0,1,1,1
MVS,M93_4820_2018,M93_4820,570106.7163453931,2806923.828471467,0,0,0,0,1,1,1
MVS,L04_4917_2018,L04_4917,579581.5076426178,2811249.1053035073,0,0,0,0,1,1,1
MVS,L16_3887_2014,L16_3887,582105.362874164,2819067.5117056323,0,0,0,0,1,1,1
MVS,M89_3877_2014,M89_3877,568747.0986837507,2808187.022825974,0,0,0,0,1,0,1
MVS,M102_6066_2022,M102_6066,563876.0405712903,2801015.7848429526,0,0,0,0,1,1,1
MVS,M102_4150_2016,M102_4150,563879.0967164998,2801008.0475066686,0,0,0,0,1,1,1
MVS,L04_4340_2016,L04_4340,579574.5003257976,2811243.5264961594,0,0,0,0,1,1,1
MVS,L08_5937_2022,L08_5937,580047.248733557,2813429.134505595,0,0,0,0,1,1,1
MVS,M26_3799_2014,M26_3799,569791.5848988113,2829335.651202274,0,0,0,0,1,0,1
MVS,M107_4834_2018,M107_4834,562705.6719290217,2798595.054159068,0,0,0,0,1,0,1
MVS,M118_5980_2022,M118_5980,560323.4357212431,2791479.199379321,0,0,0,0,1,0,1
MVS,M65_4346_2016,M65_4346,566748.9382609627,2815529.1371277715,0,0,0,0,1,0,1
MVS,L17_4244_2016,L17_4244,581917.0633518887,2818792.8124116166,0,0,0,0,1,1,1
MVS,M119_4805_2018,M119_4805,560450.1064865148,2792659.1277229874,0,0,0,0,1,0,1
MVS,N04_5940_2022,N04_5940,582537.1479030228,2822234.224231927,0,0,0,0,1,0,1
MVS,L09_4912_2018,L09_4912,580241.4917044234,2813906.5026013465,0,0,0,0,1,1,1
MVS,L05_5930_2022,L05_5930,579403.3459547609,2811782.95067176,0,0,0,0,1,1,1
MVS,M118_4180_2016,M118_4180,560326.4720598637,2791475.890767511,0,0,0,0,1,0,1
MVS,M67_4124_2016,M67_4124,567314.5206236687,2815021.4410320628,0,0,0,0,1,0,1
MVS,L01_5926_2022,L01_5926,578478.8048545818,2810109.692090747,0,0,0,0,1,1,1
MVS,M109_4297_2016,M109_4297,563052.0903133075,2797922.2636091653,0,0,0,0,1,1,1
MVS,M93_4142_2016,M93_4142,570113.7182116833,2806931.6169459703,0,0,0,0,1,0,1
MVS,M52_4170_2016,M52_4170,566403.0762129104,2820190.811308342,0,0,0,0,1,0,1
MVS,M28_3801_2014,M28_3801,570046.9092553731,2828148.6922000106,0,0,0,0,1,0,1
MVS,M29_3802_2014,M29_3802,569962.9889991722,2828061.8702232493,0,0,0,0,1,0,1
MVS,M35_6013_2022,M35_6013,569038.767541203,2824975.0222585634,0,0,0,0,1,0,1
MVS,M86_4871_2018,M86_4871,567698.3644351547,2809487.350032262,0,0,0,0,1,0,1
MVS,M84_3872_2014,M84_3872,567558.8269796686,2810231.943082993,0,0,0,0,1,0,1
MVS,M54_4899_2018,M54_4899,566296.3906995499,2819409.541477464,0,0,0,0,1,0,1
MVS,M59_4379_2016,M59_4379,566316.3989901305,2818211.3989727157,0,0,0,0,1,0,1
MVS,L14_4926_2018,L14_4926,581429.8469382165,2820558.47002751,0,0,0,0,1,1,1
MVS,N04_4237_2016,N04_4237,582530.4075423008,2822186.5610866193,1,0,1,1,1,1,1
MVS,L14_3826_2014,L14_3826,581414.8657313962,2820542.874216247,0,0,0,0,1,1,1
MVS,M96_5830_2022,M96_5830,567039.3017021862,2803070.9953508023,0,0,0,0,1,0,1
MVS,M66_4121_2016,M66_4121,567076.5412276078,2815159.784067168,0,0,0,0,1,0,1
MVS,L15_5945_2022,L15_5945,582308.6943714992,2819511.7497936627,0,0,0,0,1,1,1
MVS,L12_4239_2016,L12_4239,582137.4065494788,2821379.005396389,1,0,1,1,1,1,1
MVS,L16_4743_2018,L16_4743,582085.5179482229,2819025.3060427555,0,0,0,0,1,1,1
MVS,M49_4705_2018,M49_4705,566676.1825592521,2821051.5398273445,0,0,0,0,1,0,1
MVS,M33_4262_2016,M33_4262,569304.5463740753,2826226.33935643,0,0,0,0,1,0,1
MVS,M92_4311_2016,M92_4311,569626.1811696779,2807436.2840755223,0,0,1,1,1,1,1
MVS,L09_4235_2016,L09_4235,580241.379058168,2813925.3287403597,0,0,0,0,1,1,1
MVS,M92_5826_2022,M92_5826,569623.1287616171,2807442.9128141105,0,0,0,0,1,1,1
MVS,L00_4226_2016,L00_4226,577560.669763322,2809725.61189326,0,0,0,0,1,1,1
MVS,M90_4313_2016,M90_4313,569239.8321682923,2808028.9754622653,0,0,0,0,1,0,1
MVS,M110_6001_2022,M110_6001,562720.6526728567,2797537.560550901,0,0,0,0,1,1,1
MVS,L06_5962_2022,L06_5962,579579.643142127,2812750.8034823807,0,0,0,0,1,1,1
MVS,L02_4794_2018,L02_4794,578944.8044453925,2810402.575220207,0,0,0,0,1,1,1
MVS,L04_3730_2014,L04_3730,579580.5281668885,2811244.6696807276,0,0,0,0,1,1,1
MVS,L11_4738_2018,L11_4738,582588.9957586877,2821812.5957179614,0,0,1,1,1,1,1
MVS,L20_3672_2014,L20_3672,580802.5634350958,2815581.032027824,0,0,1,1,1,0,1
MVS,M117_3882_2014,M117_3882,560351.3901077821,2794017.4480044064,0,0,0,0,1,0,1
MVS,L06_4232_2016,L06_4232,579602.9888472205,2812544.955132397,0,0,0,0,1,1,1
MVS,L01_4795_2018,L01_4795,578482.8798905666,2810100.8563045,0,0,0,0,1,1,1
MVS,L11_5923_2022,L11_5923,582588.9615484055,2821818.132890978,0,0,1,1,1,1,1
MVS,L03_5928_2022,L03_5928,579230.1883384956,2810789.649272696,0,0,0,0,1,1,1
MVS,M94_4751_2018,M94_4751,569419.3739806976,2806572.532192086,0,0,0,0,1,1,1
MVS,L09_3674_2014,L09_3674,580240.3271402118,2813933.0746634672,0,0,0,0,1,1,1
MVS,L13_5943_2022,L13_5943,581378.3887718343,2820756.394304187,0,0,0,0,1,1,1
MVS,M82_4763_2018,M82_4763,567688.9404240777,2810957.9609521884,0,0,0,0,1,1,1
MVS,L08_3675_2014,L08_3675,580049.088039703,2813457.9394014524,0,0,0,0,1,0,1
MVS,L20_5934_2022,L20_5934,580811.6254945106,2815578.8717429573,0,0,0,0,1,1,1
MVS,M58_5896_2022,M58_5896,566323.9466920842,2818311.1051977915,0,0,0,0,1,0,1
MVS,M24_4199_2016,M24_4199,569525.0097140076,2830954.464654704,0,0,0,0,1,0,1
MVS,M116_4784_2018,M116_4784,560581.9453815416,2795600.9355305564,0,0,1,1,1,0,1
MVS,M118_4354_2016,M118_4354,560320.4487416034,2791471.4343903405,0,0,0,0,1,0,1
MVS,M66_6070_2022,M66_6070,567048.4615409252,2815145.24699942,0,0,0,0,1,0,1
MVS,L10_4747_2018,L10_4747,580442.9005191693,2814527.887146631,0,0,0,0,1,1,1
MVS,M93_6051_2022,M93_6051,570114.7184776303,2806932.7295855037,0,0,1,1,1,1,1
MVS,M116_4355_2016,M116_4355,560587.0194591964,2795592.0991777177,0,0,0,0,1,0,1
MVS,L20_4333_2016,L20_4333,580807.5237172933,2815592.136570488,0,0,0,0,1,0,1
MVS,M42_4887_2018,M42_4887,566916.6084858046,2822210.0129736285,0,0,0,0,1,0,1
MVS,N04_4276_2016,N04_4276,582523.4642042631,2822226.0182357794,0,0,1,1,1,1,1
MVS,L00_4921_2018,L00_4921,577555.583001305,2809735.549545107,0,0,1,1,1,1,1
MVS,M95_4300_2016,M95_4300,568499.1989104962,2805308.678561874,0,0,0,0,1,0,1
MVS,M109_4802_2018,M109_4802,563053.1694355797,2797906.765098533,0,0,0,0,1,1,1
MVS,M102_4307_2016,M102_4307,563873.1313415724,2800992.5156058823,0,0,0,0,1,1,1
MVS,M40_3813_2014,M40_3813,567220.6073163812,2822507.2247280367,0,0,0,0,1,0,1
MVS,L14_4741_2018,L14_4741,581427.7964056233,2820565.1023747753,0,0,0,0,1,1,1
MVS,L07_4750_2018,L07_4750,579952.6699786859,2813269.096450508,0,0,0,0,1,1,1
MVS,L02_4228_2016,L02_4228,578942.7277563694,2810413.6375257797,0,0,1,1,1,1,1
MVS,L15_4242_2016,L15_4242,582310.5411067833,2819538.34050483,0,0,0,0,1,1,1
MVS,M51_4371_2016,M51_4371,566319.5648388221,2820411.8838481186,0,0,0,0,1,0,1
MVS,L15_4742_2018,L15_4742,582314.541137619,2819541.687531704,0,0,0,0,1,1,1
MVS,L06_5939_2022,L06_5939,579579.5971626894,2812758.5554032293,0,0,0,0,1,1,1
MVS,L15_3886_2014,L15_3886,582309.4474253192,2819552.730925397,0,0,0,0,1,1,1
MVS,M107_6004_2022,M107_6004,562701.7173664933,2798579.532228901,0,0,0,0,1,1,1
MVS,L03_4229_2016,L03_4229,579245.1709716711,2810636.909238903,0,0,1,1,1,1,1
MVS,M81_3649_2014,M81_3649,567618.3177510872,2811201.238487042,0,0,0,0,1,0,1
MVS,M36_3809_2014,M36_3809,568991.1689343778,2824659.153934153,0,0,0,0,1,0,1
MVS,L10_5950_2022,L10_5950,580443.8927197086,2814530.1080218414,0,0,0,0,1,1,1
MVS,M100_4305_2016,M100_4305,565720.3813938806,2800719.0059722075,0,0,0,0,1,1,1
MVS,M24_4253_2016,M24_4253,569524.320954222,2830958.1525799055,0,0,0,0,1,0,1
MVS,L15_4329_2016,L15_4329,582305.5563930067,2819531.6650031786,0,0,1,1,1,0,1
MVS,L03_4793_2018,L03_4793,579241.232176046,2810793.03680047,0,0,0,0,1,1,1
MVS,N04_4737_2018,N04_4737,582537.2778421654,2822213.182965726,0,0,1,1,1,1,1
MVS,L10_4236_2016,L10_4236,580431.9331420744,2814512.3168936255,0,0,0,0,1,1,1
MVS,L01_4343_2016,L01_4343,578480.8035470275,2810111.9186687074,0,0,0,0,1,1,1
MVS,M49_6040_2022,M49_6040,566669.20294978,2821040.4306649985,0,0,0,0,1,0,1
MVS,L16_4330_2016,L16_4330,582083.4600897513,2819033.0457220925,0,0,1,1,1,1,1
MVS,M110_4815_2018,M110_4815,562718.6392149716,2797537.5511964415,0,0,0,0,1,1,1
MVS,M83_4762_2018,M83_4762,567773.193631044,2810605.117577403,0,0,0,0,1,1,1
MVS,M46_4891_2018,M46_4891,566985.3383934916,2821328.8367980975,0,0,0,0,1,0,1
MVS,L10_3673_2014,L10_3673,580421.8383761133,2814518.901102729,0,0,0,0,1,0,1
MVS,L08_4336_2016,L08_4336,580044.2386280218,2813428.0090836994,0,0,0,0,1,1,1
MVS,M101_4776_2018,M101_4776,564593.4373168582,2801064.6067642528,0,0,0,0,1,1,1
